time,vin,vout
3.718280e-03,-9.80205e-03,-6.13575e-03
3.719280e-03,-9.81430e-03,-6.17229e-03
3.720280e-03,-9.82615e-03,-6.20859e-03
3.721280e-03,-9.83762e-03,-6.24464e-03
3.722280e-03,-9.84871e-03,-6.28045e-03
3.723280e-03,-9.85940e-03,-6.31601e-03
3.724280e-03,-9.86971e-03,-6.35132e-03
3.725280e-03,-9.87962e-03,-6.38637e-03
3.726280e-03,-9.88915e-03,-6.42118e-03
3.727280e-03,-9.89828e-03,-6.45573e-03
3.728280e-03,-9.90702e-03,-6.49003e-03
3.729280e-03,-9.91538e-03,-6.52407e-03
3.730280e-03,-9.92334e-03,-6.55786e-03
3.731280e-03,-9.93091e-03,-6.59138e-03
3.732280e-03,-9.93808e-03,-6.62465e-03
3.733280e-03,-9.94487e-03,-6.65765e-03
3.734280e-03,-9.95126e-03,-6.69039e-03
3.735280e-03,-9.95726e-03,-6.72287e-03
3.736280e-03,-9.96287e-03,-6.75508e-03
3.737280e-03,-9.96808e-03,-6.78702e-03
3.738280e-03,-9.97290e-03,-6.81870e-03
3.739280e-03,-9.97732e-03,-6.85010e-03
3.740280e-03,-9.98136e-03,-6.88124e-03
3.741280e-03,-9.98499e-03,-6.91211e-03
3.742280e-03,-9.98824e-03,-6.94270e-03
3.743280e-03,-9.99109e-03,-6.97302e-03
3.744280e-03,-9.99354e-03,-7.00306e-03
3.745280e-03,-9.99560e-03,-7.03283e-03
3.746280e-03,-9.99727e-03,-7.06231e-03
3.747280e-03,-9.99854e-03,-7.09152e-03
3.748280e-03,-9.99942e-03,-7.12045e-03
3.749280e-03,-9.99990e-03,-7.14910e-03
3.750280e-03,-9.99998e-03,-7.17747e-03
3.751280e-03,-9.99968e-03,-7.20555e-03
3.752280e-03,-9.99897e-03,-7.23335e-03
3.753280e-03,-9.99788e-03,-7.26086e-03
3.754280e-03,-9.99638e-03,-7.28809e-03
3.755280e-03,-9.99450e-03,-7.31503e-03
3.756280e-03,-9.99222e-03,-7.34168e-03
3.757280e-03,-9.98954e-03,-7.36804e-03
3.758280e-03,-9.98647e-03,-7.39411e-03
3.759280e-03,-9.98301e-03,-7.41989e-03
3.760280e-03,-9.97915e-03,-7.44537e-03
3.761280e-03,-9.97489e-03,-7.47056e-03
3.762280e-03,-9.97025e-03,-7.49546e-03
3.763280e-03,-9.96521e-03,-7.52006e-03
3.764280e-03,-9.95978e-03,-7.54436e-03
3.765280e-03,-9.95395e-03,-7.56836e-03
3.766280e-03,-9.94773e-03,-7.59207e-03
3.767280e-03,-9.94112e-03,-7.61548e-03
3.768280e-03,-9.93411e-03,-7.63858e-03
3.769280e-03,-9.92672e-03,-7.66139e-03
3.770280e-03,-9.91893e-03,-7.68389e-03
3.771280e-03,-9.91075e-03,-7.70609e-03
3.772280e-03,-9.90217e-03,-7.72798e-03
3.773280e-03,-9.89321e-03,-7.74957e-03
3.774280e-03,-9.88386e-03,-7.77085e-03
3.775280e-03,-9.87412e-03,-7.79183e-03
3.776280e-03,-9.86398e-03,-7.81250e-03
3.777280e-03,-9.85346e-03,-7.83286e-03
3.778280e-03,-9.84255e-03,-7.85291e-03
3.779280e-03,-9.83125e-03,-7.87265e-03
3.780280e-03,-9.81956e-03,-7.89208e-03
3.781280e-03,-9.80748e-03,-7.91120e-03
3.782280e-03,-9.79502e-03,-7.93001e-03
3.783280e-03,-9.78217e-03,-7.94850e-03
3.784280e-03,-9.76894e-03,-7.96668e-03
3.785280e-03,-9.75531e-03,-7.98455e-03
3.786280e-03,-9.74131e-03,-8.00210e-03
3.787280e-03,-9.72692e-03,-8.01933e-03
3.788280e-03,-9.71214e-03,-8.03625e-03
3.789280e-03,-9.69698e-03,-8.05285e-03
3.790280e-03,-9.68144e-03,-8.06913e-03
3.791280e-03,-9.66552e-03,-8.08509e-03
3.792280e-03,-9.64921e-03,-8.10074e-03
3.793280e-03,-9.63253e-03,-8.11606e-03
3.794280e-03,-9.61546e-03,-8.13107e-03
3.795280e-03,-9.59801e-03,-8.14575e-03
3.796280e-03,-9.58019e-03,-8.16011e-03
3.797280e-03,-9.56199e-03,-8.17415e-03
3.798280e-03,-9.54340e-03,-8.18787e-03
3.799280e-03,-9.52445e-03,-8.20126e-03
3.800280e-03,-9.50511e-03,-8.21433e-03
3.801280e-03,-9.48541e-03,-8.22708e-03
3.802280e-03,-9.46532e-03,-8.23950e-03
3.803280e-03,-9.44487e-03,-8.25159e-03
3.804280e-03,-9.42404e-03,-8.26336e-03
3.805280e-03,-9.40283e-03,-8.27481e-03
3.806280e-03,-9.38126e-03,-8.28592e-03
3.807280e-03,-9.35932e-03,-8.29671e-03
3.808280e-03,-9.33700e-03,-8.30718e-03
3.809280e-03,-9.31432e-03,-8.31731e-03
3.810280e-03,-9.29127e-03,-8.32712e-03
3.811280e-03,-9.26786e-03,-8.33659e-03
3.812280e-03,-9.24408e-03,-8.34574e-03
3.813280e-03,-9.21993e-03,-8.35456e-03
3.814280e-03,-9.19542e-03,-8.36305e-03
3.815280e-03,-9.17055e-03,-8.37121e-03
3.816280e-03,-9.14531e-03,-8.37903e-03
3.817280e-03,-9.11971e-03,-8.38653e-03
3.818280e-03,-9.09376e-03,-8.39370e-03
3.819280e-03,-9.06744e-03,-8.40053e-03
3.820280e-03,-9.04077e-03,-8.40704e-03
3.821280e-03,-9.01374e-03,-8.41321e-03
3.822280e-03,-8.98635e-03,-8.41905e-03
3.823280e-03,-8.95861e-03,-8.42455e-03
3.824280e-03,-8.93051e-03,-8.42973e-03
3.825280e-03,-8.90206e-03,-8.43457e-03
3.826280e-03,-8.87327e-03,-8.43908e-03
3.827280e-03,-8.84412e-03,-8.44325e-03
3.828280e-03,-8.81462e-03,-8.44709e-03
3.829280e-03,-8.78477e-03,-8.45060e-03
3.830280e-03,-8.75458e-03,-8.45378e-03
3.831280e-03,-8.72404e-03,-8.45662e-03
3.832280e-03,-8.69316e-03,-8.45913e-03
3.833280e-03,-8.66193e-03,-8.46130e-03
3.834280e-03,-8.63036e-03,-8.46314e-03
3.835280e-03,-8.59845e-03,-8.46464e-03
3.836280e-03,-8.56620e-03,-8.46581e-03
3.837280e-03,-8.53362e-03,-8.46665e-03
3.838280e-03,-8.50069e-03,-8.46715e-03
3.839280e-03,-8.46743e-03,-8.46732e-03
3.840280e-03,-8.43384e-03,-8.46716e-03
3.841280e-03,-8.39991e-03,-8.46666e-03
3.842280e-03,-8.36565e-03,-8.46582e-03
3.843280e-03,-8.33107e-03,-8.46465e-03
3.844280e-03,-8.29615e-03,-8.46315e-03
3.845280e-03,-8.26090e-03,-8.46131e-03
3.846280e-03,-8.22533e-03,-8.45914e-03
3.847280e-03,-8.18944e-03,-8.45664e-03
3.848280e-03,-8.15322e-03,-8.45380e-03
3.849280e-03,-8.11668e-03,-8.45063e-03
3.850280e-03,-8.07982e-03,-8.44712e-03
3.851280e-03,-8.04264e-03,-8.44328e-03
3.852280e-03,-8.00514e-03,-8.43911e-03
3.853280e-03,-7.96732e-03,-8.43460e-03
3.854280e-03,-7.92920e-03,-8.42976e-03
3.855280e-03,-7.89076e-03,-8.42459e-03
3.856280e-03,-7.85200e-03,-8.41908e-03
3.857280e-03,-7.81294e-03,-8.41325e-03
3.858280e-03,-7.77357e-03,-8.40708e-03
3.859280e-03,-7.73389e-03,-8.40058e-03
3.860280e-03,-7.69391e-03,-8.39374e-03
3.861280e-03,-7.65362e-03,-8.38658e-03
3.862280e-03,-7.61303e-03,-8.37909e-03
3.863280e-03,-7.57214e-03,-8.37126e-03
3.864280e-03,-7.53095e-03,-8.36310e-03
3.865280e-03,-7.48946e-03,-8.35462e-03
3.866280e-03,-7.44768e-03,-8.34580e-03
3.867280e-03,-7.40561e-03,-8.33665e-03
3.868280e-03,-7.36324e-03,-8.32718e-03
3.869280e-03,-7.32058e-03,-8.31738e-03
3.870280e-03,-7.27763e-03,-8.30724e-03
3.871280e-03,-7.23440e-03,-8.29678e-03
3.872280e-03,-7.19088e-03,-8.28600e-03
3.873280e-03,-7.14707e-03,-8.27488e-03
3.874280e-03,-7.10298e-03,-8.26344e-03
3.875280e-03,-7.05862e-03,-8.25167e-03
3.876280e-03,-7.01397e-03,-8.23958e-03
3.877280e-03,-6.96905e-03,-8.22716e-03
3.878280e-03,-6.92385e-03,-8.21442e-03
3.879280e-03,-6.87838e-03,-8.20135e-03
3.880280e-03,-6.83264e-03,-8.18796e-03
3.881280e-03,-6.78662e-03,-8.17424e-03
3.882280e-03,-6.74034e-03,-8.16021e-03
3.883280e-03,-6.69380e-03,-8.14585e-03
3.884280e-03,-6.64699e-03,-8.13117e-03
3.885280e-03,-6.59991e-03,-8.11616e-03
3.886280e-03,-6.55258e-03,-8.10084e-03
3.887280e-03,-6.50499e-03,-8.08520e-03
3.888280e-03,-6.45714e-03,-8.06924e-03
3.889280e-03,-6.40903e-03,-8.05296e-03
3.890280e-03,-6.36067e-03,-8.03636e-03
3.891280e-03,-6.31207e-03,-8.01944e-03
3.892280e-03,-6.26321e-03,-8.00221e-03
3.893280e-03,-6.21410e-03,-7.98466e-03
3.894280e-03,-6.16475e-03,-7.96680e-03
3.895280e-03,-6.11516e-03,-7.94862e-03
3.896280e-03,-6.06532e-03,-7.93013e-03
3.897280e-03,-6.01525e-03,-7.91133e-03
3.898280e-03,-5.96494e-03,-7.89221e-03
3.899280e-03,-5.91439e-03,-7.87278e-03
3.900280e-03,-5.86361e-03,-7.85304e-03
3.901280e-03,-5.81260e-03,-7.83299e-03
3.902280e-03,-5.76136e-03,-7.81264e-03
3.903280e-03,-5.70989e-03,-7.79197e-03
3.904280e-03,-5.65819e-03,-7.77099e-03
3.905280e-03,-5.60627e-03,-7.74971e-03
3.906280e-03,-5.55413e-03,-7.72813e-03
3.907280e-03,-5.50178e-03,-7.70623e-03
3.908280e-03,-5.44920e-03,-7.68404e-03
3.909280e-03,-5.39641e-03,-7.66154e-03
3.910280e-03,-5.34341e-03,-7.63874e-03
3.911280e-03,-5.29019e-03,-7.61563e-03
3.912280e-03,-5.23677e-03,-7.59223e-03
3.913280e-03,-5.18314e-03,-7.56852e-03
3.914280e-03,-5.12930e-03,-7.54452e-03
3.915280e-03,-5.07526e-03,-7.52022e-03
3.916280e-03,-5.02103e-03,-7.49562e-03
3.917280e-03,-4.96659e-03,-7.47073e-03
3.918280e-03,-4.91196e-03,-7.44554e-03
3.919280e-03,-4.85713e-03,-7.42006e-03
3.920280e-03,-4.80211e-03,-7.39428e-03
3.921280e-03,-4.74690e-03,-7.36821e-03
3.922280e-03,-4.69151e-03,-7.34185e-03
3.923280e-03,-4.63593e-03,-7.31521e-03
3.924280e-03,-4.58017e-03,-7.28827e-03
3.925280e-03,-4.52422e-03,-7.26105e-03
3.926280e-03,-4.46810e-03,-7.23353e-03
3.927280e-03,-4.41180e-03,-7.20574e-03
3.928280e-03,-4.35533e-03,-7.17766e-03
3.929280e-03,-4.29868e-03,-7.14929e-03
3.930280e-03,-4.24187e-03,-7.12064e-03
3.931280e-03,-4.18489e-03,-7.09172e-03
3.932280e-03,-4.12774e-03,-7.06251e-03
3.933280e-03,-4.07043e-03,-7.03302e-03
3.934280e-03,-4.01296e-03,-7.00326e-03
3.935280e-03,-3.95533e-03,-6.97322e-03
3.936280e-03,-3.89754e-03,-6.94290e-03
3.937280e-03,-3.83960e-03,-6.91231e-03
3.938280e-03,-3.78151e-03,-6.88145e-03
3.939280e-03,-3.72327e-03,-6.85031e-03
3.940280e-03,-3.66488e-03,-6.81891e-03
3.941280e-03,-3.60635e-03,-6.78723e-03
3.942280e-03,-3.54768e-03,-6.75529e-03
3.943280e-03,-3.48886e-03,-6.72308e-03
3.944280e-03,-3.42991e-03,-6.69061e-03
3.945280e-03,-3.37082e-03,-6.65787e-03
3.946280e-03,-3.31160e-03,-6.62486e-03
3.947280e-03,-3.25225e-03,-6.59160e-03
3.948280e-03,-3.19277e-03,-6.55808e-03
3.949280e-03,-3.13316e-03,-6.52430e-03
3.950280e-03,-3.07343e-03,-6.49026e-03
3.951280e-03,-3.01358e-03,-6.45596e-03
3.952280e-03,-2.95361e-03,-6.42141e-03
3.953280e-03,-2.89353e-03,-6.38661e-03
3.954280e-03,-2.83333e-03,-6.35155e-03
3.955280e-03,-2.77301e-03,-6.31624e-03
3.956280e-03,-2.71259e-03,-6.28068e-03
3.957280e-03,-2.65206e-03,-6.24488e-03
3.958280e-03,-2.59143e-03,-6.20883e-03
3.959280e-03,-2.53069e-03,-6.17253e-03
3.960280e-03,-2.46985e-03,-6.13599e-03
3.961280e-03,-2.40892e-03,-6.09921e-03
3.962280e-03,-2.34789e-03,-6.06219e-03
3.963280e-03,-2.28677e-03,-6.02493e-03
3.964280e-03,-2.22556e-03,-5.98743e-03
3.965280e-03,-2.16426e-03,-5.94969e-03
3.966280e-03,-2.10287e-03,-5.91172e-03
3.967280e-03,-2.04141e-03,-5.87351e-03
3.968280e-03,-1.97986e-03,-5.83508e-03
3.969280e-03,-1.91823e-03,-5.79641e-03
3.970280e-03,-1.85653e-03,-5.75751e-03
3.971280e-03,-1.79475e-03,-5.71839e-03
3.972280e-03,-1.73291e-03,-5.67904e-03
3.973280e-03,-1.67099e-03,-5.63947e-03
3.974280e-03,-1.60901e-03,-5.59967e-03
3.975280e-03,-1.54697e-03,-5.55966e-03
3.976280e-03,-1.48486e-03,-5.51942e-03
3.977280e-03,-1.42270e-03,-5.47897e-03
3.978280e-03,-1.36048e-03,-5.43830e-03
3.979280e-03,-1.29820e-03,-5.39741e-03
3.980280e-03,-1.23588e-03,-5.35631e-03
3.981280e-03,-1.17350e-03,-5.31500e-03
3.982280e-03,-1.11108e-03,-5.27348e-03
3.983280e-03,-1.04862e-03,-5.23176e-03
3.984280e-03,-9.86112e-04,-5.18982e-03
3.985280e-03,-9.23567e-04,-5.14768e-03
3.986280e-03,-8.60986e-04,-5.10534e-03
3.987280e-03,-7.98371e-04,-5.06280e-03
3.988280e-03,-7.35724e-04,-5.02005e-03
3.989280e-03,-6.73048e-04,-4.97711e-03
3.990280e-03,-6.10346e-04,-4.93397e-03
3.991280e-03,-5.47620e-04,-4.89064e-03
3.992280e-03,-4.84872e-04,-4.84711e-03
3.993280e-03,-4.22105e-04,-4.80339e-03
3.994280e-03,-3.59321e-04,-4.75949e-03
3.995280e-03,-2.96523e-04,-4.71539e-03
3.996280e-03,-2.33713e-04,-4.67111e-03
3.997280e-03,-1.70894e-04,-4.62664e-03
3.998280e-03,-1.08069e-04,-4.58200e-03
3.999280e-03,-4.52388e-05,-4.53717e-03
4.000280e-03,1.759291e-05,-4.49216e-03
4.001280e-03,8.042390e-05,-4.44697e-03
4.002280e-03,1.432517e-04,-4.40161e-03
4.003280e-03,2.060739e-04,-4.35608e-03
4.004280e-03,2.688879e-04,-4.31037e-03
4.005280e-03,3.316913e-04,-4.26449e-03
4.006280e-03,3.944817e-04,-4.21845e-03
4.007280e-03,4.572564e-04,-4.17223e-03
4.008280e-03,5.200131e-04,-4.12586e-03
4.009280e-03,5.827493e-04,-4.07932e-03
4.010280e-03,6.454624e-04,-4.03262e-03
4.011280e-03,7.081501e-04,-3.98576e-03
4.012280e-03,7.708098e-04,-3.93874e-03
4.013280e-03,8.334391e-04,-3.89157e-03
4.014280e-03,8.960355e-04,-3.84424e-03
4.015280e-03,9.585965e-04,-3.79676e-03
4.016280e-03,1.021120e-03,-3.74913e-03
4.017280e-03,1.083603e-03,-3.70136e-03
4.018280e-03,1.146043e-03,-3.65344e-03
4.019280e-03,1.208437e-03,-3.60537e-03
4.020280e-03,1.270785e-03,-3.55716e-03
4.021280e-03,1.333082e-03,-3.50881e-03
4.022280e-03,1.395326e-03,-3.46032e-03
4.023280e-03,1.457515e-03,-3.41170e-03
4.024280e-03,1.519647e-03,-3.36294e-03
4.025280e-03,1.581719e-03,-3.31405e-03
4.026280e-03,1.643728e-03,-3.26503e-03
4.027280e-03,1.705672e-03,-3.21588e-03
4.028280e-03,1.767549e-03,-3.16660e-03
4.029280e-03,1.829356e-03,-3.11719e-03
4.030280e-03,1.891092e-03,-3.06767e-03
4.031280e-03,1.952752e-03,-3.01802e-03
4.032280e-03,2.014335e-03,-2.96825e-03
4.033280e-03,2.075839e-03,-2.91837e-03
4.034280e-03,2.137261e-03,-2.86837e-03
4.035280e-03,2.198598e-03,-2.81826e-03
4.036280e-03,2.259849e-03,-2.76803e-03
4.037280e-03,2.321010e-03,-2.71770e-03
4.038280e-03,2.382080e-03,-2.66726e-03
4.039280e-03,2.443056e-03,-2.61671e-03
4.040280e-03,2.503935e-03,-2.56607e-03
4.041280e-03,2.564716e-03,-2.51532e-03
4.042280e-03,2.625395e-03,-2.46447e-03
4.043280e-03,2.685970e-03,-2.41352e-03
4.044280e-03,2.746440e-03,-2.36248e-03
4.045280e-03,2.806801e-03,-2.31134e-03
4.046280e-03,2.867051e-03,-2.26012e-03
4.047280e-03,2.927189e-03,-2.20880e-03
4.048280e-03,2.987210e-03,-2.15740e-03
4.049280e-03,3.047114e-03,-2.10591e-03
4.050280e-03,3.106897e-03,-2.05434e-03
4.051280e-03,3.166558e-03,-2.00268e-03
4.052280e-03,3.226093e-03,-1.95095e-03
4.053280e-03,3.285502e-03,-1.89914e-03
4.054280e-03,3.344780e-03,-1.84726e-03
4.055280e-03,3.403927e-03,-1.79530e-03
4.056280e-03,3.462939e-03,-1.74328e-03
4.057280e-03,3.521814e-03,-1.69118e-03
4.058280e-03,3.580551e-03,-1.63902e-03
4.059280e-03,3.639146e-03,-1.58679e-03
4.060280e-03,3.697597e-03,-1.53450e-03
4.061280e-03,3.755903e-03,-1.48215e-03
4.062280e-03,3.814060e-03,-1.42974e-03
4.063280e-03,3.872066e-03,-1.37728e-03
4.064280e-03,3.929920e-03,-1.32476e-03
4.065280e-03,3.987619e-03,-1.27218e-03
4.066280e-03,4.045160e-03,-1.21956e-03
4.067280e-03,4.102541e-03,-1.16689e-03
4.068280e-03,4.159761e-03,-1.11417e-03
4.069280e-03,4.216816e-03,-1.06141e-03
4.070280e-03,4.273705e-03,-1.00861e-03
4.071280e-03,4.330425e-03,-9.55766e-04
4.072280e-03,4.386974e-03,-9.02886e-04
4.073280e-03,4.443350e-03,-8.49970e-04
4.074280e-03,4.499550e-03,-7.97021e-04
4.075280e-03,4.555573e-03,-7.44040e-04
4.076280e-03,4.611416e-03,-6.91030e-04
4.077280e-03,4.667077e-03,-6.37992e-04
4.078280e-03,4.722554e-03,-5.84929e-04
4.079280e-03,4.777844e-03,-5.31843e-04
4.080280e-03,4.832946e-03,-4.78737e-04
4.081280e-03,4.887857e-03,-4.25611e-04
4.082280e-03,4.942575e-03,-3.72468e-04
4.083280e-03,4.997098e-03,-3.19311e-04
4.084280e-03,5.051423e-03,-2.66141e-04
4.085280e-03,5.105549e-03,-2.12961e-04
4.086280e-03,5.159474e-03,-1.59772e-04
4.087280e-03,5.213195e-03,-1.06577e-04
4.088280e-03,5.266710e-03,-5.33776e-05
4.089280e-03,5.320017e-03,-1.76238e-07
4.090280e-03,5.373114e-03,5.302517e-05
4.091280e-03,5.425999e-03,1.062245e-04
4.092280e-03,5.478670e-03,1.594196e-04
4.093280e-03,5.531124e-03,2.126084e-04
4.094280e-03,5.583360e-03,2.657889e-04
4.095280e-03,5.635376e-03,3.189588e-04
4.096280e-03,5.687169e-03,3.721162e-04
4.097280e-03,5.738738e-03,4.252588e-04
4.098280e-03,5.790080e-03,4.783847e-04
4.099280e-03,5.841193e-03,5.314917e-04
4.100280e-03,5.892076e-03,5.845777e-04
4.101280e-03,5.942727e-03,6.376406e-04
4.102280e-03,5.993142e-03,6.906784e-04
4.103280e-03,6.043322e-03,7.436888e-04
4.104280e-03,6.093262e-03,7.966700e-04
4.105280e-03,6.142962e-03,8.496196e-04
4.106280e-03,6.192420e-03,9.025358e-04
4.107280e-03,6.241633e-03,9.554163e-04
4.108280e-03,6.290599e-03,1.008259e-03
4.109280e-03,6.339318e-03,1.061062e-03
4.110280e-03,6.387786e-03,1.113823e-03
4.111280e-03,6.436001e-03,1.166540e-03
4.112280e-03,6.483963e-03,1.219211e-03
4.113280e-03,6.531669e-03,1.271834e-03
4.114280e-03,6.579117e-03,1.324407e-03
4.115280e-03,6.626305e-03,1.376927e-03
4.116280e-03,6.673232e-03,1.429393e-03
4.117280e-03,6.719895e-03,1.481803e-03
4.118280e-03,6.766293e-03,1.534154e-03
4.119280e-03,6.812423e-03,1.586445e-03
4.120280e-03,6.858285e-03,1.638673e-03
4.121280e-03,6.903876e-03,1.690836e-03
4.122280e-03,6.949195e-03,1.742933e-03
4.123280e-03,6.994239e-03,1.794960e-03
4.124280e-03,7.039007e-03,1.846917e-03
4.125280e-03,7.083497e-03,1.898801e-03
4.126280e-03,7.127707e-03,1.950610e-03
4.127280e-03,7.171637e-03,2.002342e-03
4.128280e-03,7.215282e-03,2.053995e-03
4.129280e-03,7.258644e-03,2.105567e-03
4.130280e-03,7.301718e-03,2.157055e-03
4.131280e-03,7.344504e-03,2.208459e-03
4.132280e-03,7.387001e-03,2.259775e-03
4.133280e-03,7.429206e-03,2.311002e-03
4.134280e-03,7.471117e-03,2.362138e-03
4.135280e-03,7.512733e-03,2.413181e-03
4.136280e-03,7.554053e-03,2.464128e-03
4.137280e-03,7.595075e-03,2.514979e-03
4.138280e-03,7.635797e-03,2.565729e-03
4.139280e-03,7.676217e-03,2.616379e-03
4.140280e-03,7.716335e-03,2.666925e-03
4.141280e-03,7.756147e-03,2.717366e-03
4.142280e-03,7.795654e-03,2.767700e-03
4.143280e-03,7.834853e-03,2.817924e-03
4.144280e-03,7.873742e-03,2.868037e-03
4.145280e-03,7.912321e-03,2.918037e-03
4.146280e-03,7.950587e-03,2.967922e-03
4.147280e-03,7.988539e-03,3.017690e-03
4.148280e-03,8.026176e-03,3.067338e-03
4.149280e-03,8.063496e-03,3.116865e-03
4.150280e-03,8.100498e-03,3.166270e-03
4.151280e-03,8.137180e-03,3.215549e-03
4.152280e-03,8.173541e-03,3.264701e-03
4.153280e-03,8.209579e-03,3.313725e-03
4.154280e-03,8.245293e-03,3.362617e-03
4.155280e-03,8.280682e-03,3.411377e-03
4.156280e-03,8.315743e-03,3.460003e-03
4.157280e-03,8.350476e-03,3.508491e-03
4.158280e-03,8.384880e-03,3.556841e-03
4.159280e-03,8.418953e-03,3.605051e-03
4.160280e-03,8.452693e-03,3.653118e-03
4.161280e-03,8.486099e-03,3.701042e-03
4.162280e-03,8.519171e-03,3.748819e-03
4.163280e-03,8.551906e-03,3.796448e-03
4.164280e-03,8.584304e-03,3.843927e-03
4.165280e-03,8.616362e-03,3.891254e-03
4.166280e-03,8.648081e-03,3.938428e-03
4.167280e-03,8.679458e-03,3.985446e-03
4.168280e-03,8.710493e-03,4.032307e-03
4.169280e-03,8.741183e-03,4.079009e-03
4.170280e-03,8.771529e-03,4.125550e-03
4.171280e-03,8.801528e-03,4.171928e-03
4.172280e-03,8.831180e-03,4.218141e-03
4.173280e-03,8.860483e-03,4.264188e-03
4.174280e-03,8.889436e-03,4.310066e-03
4.175280e-03,8.918038e-03,4.355774e-03
4.176280e-03,8.946289e-03,4.401310e-03
4.177280e-03,8.974186e-03,4.446673e-03
4.178280e-03,9.001729e-03,4.491860e-03
4.179280e-03,9.028916e-03,4.536869e-03
4.180280e-03,9.055747e-03,4.581700e-03
4.181280e-03,9.082221e-03,4.626349e-03
4.182280e-03,9.108336e-03,4.670816e-03
4.183280e-03,9.134091e-03,4.715099e-03
4.184280e-03,9.159486e-03,4.759195e-03
4.185280e-03,9.184519e-03,4.803104e-03
4.186280e-03,9.209190e-03,4.846823e-03
4.187280e-03,9.233497e-03,4.890350e-03
4.188280e-03,9.257439e-03,4.933685e-03
4.189280e-03,9.281016e-03,4.976825e-03
4.190280e-03,9.304227e-03,5.019768e-03
4.191280e-03,9.327070e-03,5.062513e-03
4.192280e-03,9.349545e-03,5.105058e-03
4.193280e-03,9.371651e-03,5.147402e-03
4.194280e-03,9.393387e-03,5.189542e-03
4.195280e-03,9.414753e-03,5.231478e-03
4.196280e-03,9.435746e-03,5.273207e-03
4.197280e-03,9.456367e-03,5.314728e-03
4.198280e-03,9.476615e-03,5.356039e-03
4.199280e-03,9.496488e-03,5.397139e-03
4.200280e-03,9.515987e-03,5.438025e-03
4.201280e-03,9.535110e-03,5.478697e-03
4.202280e-03,9.553856e-03,5.519153e-03
4.203280e-03,9.572226e-03,5.559390e-03
4.204280e-03,9.590217e-03,5.599408e-03
4.205280e-03,9.607830e-03,5.639206e-03
4.206280e-03,9.625064e-03,5.678780e-03
4.207280e-03,9.641917e-03,5.718131e-03
4.208280e-03,9.658390e-03,5.757255e-03
4.209280e-03,9.674482e-03,5.796152e-03
4.210280e-03,9.690192e-03,5.834821e-03
4.211280e-03,9.705519e-03,5.873259e-03
4.212280e-03,9.720463e-03,5.911465e-03
4.213280e-03,9.735023e-03,5.949438e-03
4.214280e-03,9.749199e-03,5.987176e-03
4.215280e-03,9.762990e-03,6.024678e-03
4.216280e-03,9.776396e-03,6.061942e-03
4.217280e-03,9.789416e-03,6.098966e-03
4.218280e-03,9.802049e-03,6.135750e-03
4.219280e-03,9.814295e-03,6.172292e-03
4.220280e-03,9.826154e-03,6.208589e-03
4.221280e-03,9.837625e-03,6.244642e-03
4.222280e-03,9.848707e-03,6.280448e-03
4.223280e-03,9.859401e-03,6.316007e-03
4.224280e-03,9.869705e-03,6.351316e-03
4.225280e-03,9.879620e-03,6.386374e-03
4.226280e-03,9.889145e-03,6.421180e-03
4.227280e-03,9.898279e-03,6.455732e-03
4.228280e-03,9.907023e-03,6.490030e-03
4.229280e-03,9.915376e-03,6.524072e-03
4.230280e-03,9.923337e-03,6.557856e-03
4.231280e-03,9.930906e-03,6.591381e-03
4.232280e-03,9.938083e-03,6.624645e-03
4.233280e-03,9.944868e-03,6.657649e-03
4.234280e-03,9.951260e-03,6.690389e-03
4.235280e-03,9.957260e-03,6.722865e-03
4.236280e-03,9.962866e-03,6.755076e-03
4.237280e-03,9.968079e-03,6.787021e-03
4.238280e-03,9.972899e-03,6.818697e-03
4.239280e-03,9.977325e-03,6.850104e-03
4.240280e-03,9.981357e-03,6.881241e-03
4.241280e-03,9.984994e-03,6.912106e-03
4.242280e-03,9.988238e-03,6.942698e-03
4.243280e-03,9.991087e-03,6.973016e-03
4.244280e-03,9.993542e-03,7.003059e-03
4.245280e-03,9.995603e-03,7.032825e-03
4.246280e-03,9.997269e-03,7.062314e-03
4.247280e-03,9.998540e-03,7.091524e-03
4.248280e-03,9.999416e-03,7.120453e-03
4.249280e-03,9.999898e-03,7.149102e-03
4.250280e-03,9.999985e-03,7.177469e-03
4.251280e-03,9.999677e-03,7.205552e-03
4.252280e-03,9.998974e-03,7.233351e-03
4.253280e-03,9.997876e-03,7.260864e-03
4.254280e-03,9.996384e-03,7.288090e-03
4.255280e-03,9.994498e-03,7.315029e-03
4.256280e-03,9.992216e-03,7.341679e-03
4.257280e-03,9.989540e-03,7.368039e-03
4.258280e-03,9.986470e-03,7.394109e-03
4.259280e-03,9.983006e-03,7.419886e-03
4.260280e-03,9.979147e-03,7.445371e-03
4.261280e-03,9.974895e-03,7.470561e-03
4.262280e-03,9.970248e-03,7.495457e-03
4.263280e-03,9.965208e-03,7.520057e-03
4.264280e-03,9.959775e-03,7.544359e-03
4.265280e-03,9.953949e-03,7.568364e-03
4.266280e-03,9.947729e-03,7.592071e-03
4.267280e-03,9.941117e-03,7.615477e-03
4.268280e-03,9.934112e-03,7.638583e-03
4.269280e-03,9.926715e-03,7.661387e-03
4.270280e-03,9.918927e-03,7.683889e-03
4.271280e-03,9.910746e-03,7.706088e-03
4.272280e-03,9.902175e-03,7.727982e-03
