
Note: No compatibility mode selected!


Circuit: * analog measurement system

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
in                                           0
out                                          0
vsignal#branch                               0


No. of Data Rows : 5008
                          * analog measurement system
                          Transient Analysis  Mon Sep 14 20:00:02  2026
--------------------------------------------------------------------------------
Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
159	1.522800e-04	8.173541e-03	4.247183e-03	
160	1.532800e-04	8.209579e-03	4.286430e-03	
161	1.542800e-04	8.245293e-03	4.325644e-03	
162	1.552800e-04	8.280682e-03	4.364822e-03	
163	1.562800e-04	8.315743e-03	4.403960e-03	
164	1.572800e-04	8.350476e-03	4.443056e-03	
165	1.582800e-04	8.384880e-03	4.482107e-03	
166	1.592800e-04	8.418953e-03	4.521110e-03	
167	1.602800e-04	8.452693e-03	4.560063e-03	
168	1.612800e-04	8.486099e-03	4.598961e-03	
169	1.622800e-04	8.519171e-03	4.637804e-03	
170	1.632800e-04	8.551906e-03	4.676587e-03	

Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
171	1.642800e-04	8.584304e-03	4.715309e-03	
172	1.652800e-04	8.616362e-03	4.753966e-03	
173	1.662800e-04	8.648081e-03	4.792555e-03	
174	1.672800e-04	8.679458e-03	4.831075e-03	
175	1.682800e-04	8.710493e-03	4.869522e-03	
176	1.692800e-04	8.741183e-03	4.907893e-03	
177	1.702800e-04	8.771529e-03	4.946186e-03	
178	1.712800e-04	8.801528e-03	4.984399e-03	
179	1.722800e-04	8.831180e-03	5.022528e-03	
180	1.732800e-04	8.860483e-03	5.060570e-03	
181	1.742800e-04	8.889436e-03	5.098524e-03	
182	1.752800e-04	8.918038e-03	5.136387e-03	
183	1.762800e-04	8.946289e-03	5.174156e-03	
184	1.772800e-04	8.974186e-03	5.211829e-03	
185	1.782800e-04	9.001729e-03	5.249402e-03	
186	1.792800e-04	9.028916e-03	5.286874e-03	
187	1.802800e-04	9.055747e-03	5.324242e-03	
188	1.812800e-04	9.082221e-03	5.361503e-03	
189	1.822800e-04	9.108336e-03	5.398655e-03	
190	1.832800e-04	9.134091e-03	5.435695e-03	
191	1.842800e-04	9.159486e-03	5.472621e-03	
192	1.852800e-04	9.184519e-03	5.509431e-03	
193	1.862800e-04	9.209190e-03	5.546122e-03	
194	1.872800e-04	9.233497e-03	5.582691e-03	
195	1.882800e-04	9.257439e-03	5.619137e-03	
196	1.892800e-04	9.281016e-03	5.655456e-03	
197	1.902800e-04	9.304227e-03	5.691647e-03	
198	1.912800e-04	9.327070e-03	5.727707e-03	
199	1.922800e-04	9.349545e-03	5.763633e-03	
200	1.932800e-04	9.371651e-03	5.799424e-03	
201	1.942800e-04	9.393387e-03	5.835076e-03	
202	1.952800e-04	9.414753e-03	5.870589e-03	
203	1.962800e-04	9.435746e-03	5.905959e-03	
204	1.972800e-04	9.456367e-03	5.941183e-03	
205	1.982800e-04	9.476615e-03	5.976261e-03	
206	1.992800e-04	9.496488e-03	6.011189e-03	
207	2.002800e-04	9.515987e-03	6.045966e-03	
208	2.012800e-04	9.535110e-03	6.080589e-03	
209	2.022800e-04	9.553856e-03	6.115055e-03	
210	2.032800e-04	9.572226e-03	6.149364e-03	
211	2.042800e-04	9.590217e-03	6.183511e-03	
212	2.052800e-04	9.607830e-03	6.217497e-03	
213	2.062800e-04	9.625064e-03	6.251317e-03	
214	2.072800e-04	9.641917e-03	6.284970e-03	
215	2.082800e-04	9.658390e-03	6.318455e-03	
216	2.092800e-04	9.674482e-03	6.351768e-03	
217	2.102800e-04	9.690192e-03	6.384908e-03	
218	2.112800e-04	9.705519e-03	6.417873e-03	
219	2.122800e-04	9.720463e-03	6.450660e-03	
220	2.132800e-04	9.735023e-03	6.483268e-03	
221	2.142800e-04	9.749199e-03	6.515694e-03	
222	2.152800e-04	9.762990e-03	6.547937e-03	
223	2.162800e-04	9.776396e-03	6.579994e-03	
224	2.172800e-04	9.789416e-03	6.611864e-03	
225	2.182800e-04	9.802049e-03	6.643544e-03	
226	2.192800e-04	9.814295e-03	6.675033e-03	
227	2.202800e-04	9.826154e-03	6.706328e-03	
228	2.212800e-04	9.837625e-03	6.737429e-03	

